@relation 'no_zero_other_class_at_end-weka.filters.unsupervised.attribute.Remove-V-R1-2,4,13'

@attribute Time numeric
@attribute Day numeric
@attribute Quarter {Winter,Spring,Fall,Other,Summer}
@attribute Class {Empty,'Not Busy','Moderately Busy',Busy}

@data
430,3,Winter,Empty
430,4,Spring,Empty
430,3,Fall,Empty
430,4,Winter,Empty
430,4,Fall,Empty
430,5,Winter,Empty
430,6,Winter,Empty
430,0,Winter,Empty
430,1,Winter,Empty
430,2,Winter,Empty
430,3,Winter,Empty
430,4,Winter,Empty
430,1,Spring,Empty
500,2,Spring,Empty
500,3,Spring,Empty
500,4,Spring,Empty
500,3,Fall,Empty
500,5,Spring,Empty
500,6,Spring,Empty
500,5,Fall,Empty
500,0,Spring,Empty
500,6,Fall,Empty
500,1,Spring,Empty
500,0,Fall,Empty
500,2,Spring,Empty
500,1,Fall,Empty
500,3,Spring,Empty
500,2,Fall,Empty
500,4,Spring,Empty
500,3,Fall,Empty
500,4,Winter,Empty
500,4,Fall,Empty
500,5,Winter,Empty
500,6,Winter,Empty
500,0,Winter,Empty
500,1,Winter,Empty
500,2,Winter,Empty
500,3,Winter,Empty
500,4,Winter,Empty
500,1,Summer,Empty
500,1,Summer,Empty
500,2,Summer,Empty
500,2,Summer,Empty
500,1,Spring,Empty
530,1,Fall,Empty
530,3,Spring,Empty
530,2,Fall,Empty
530,4,Spring,Empty
530,3,Fall,Empty
530,4,Fall,Empty
530,6,Spring,Empty
530,5,Fall,Empty
530,0,Spring,Empty
530,6,Fall,Empty
530,1,Spring,Empty
530,0,Fall,Empty
530,2,Spring,Empty
530,1,Fall,Empty
530,2,Winter,Empty
530,3,Spring,Empty
530,2,Fall,Empty
530,3,Winter,Empty
530,4,Spring,Empty
530,3,Fall,Empty
530,4,Winter,Empty
530,4,Fall,Empty
530,5,Winter,Empty
530,0,Winter,Empty
530,1,Winter,Empty
530,2,Winter,Empty
530,3,Winter,Empty
530,4,Winter,Empty
530,1,Spring,Empty
600,2,Spring,Empty
600,1,Fall,Empty
600,3,Spring,Empty
600,2,Fall,Empty
600,4,Spring,Empty
600,3,Fall,Empty
600,5,Spring,Empty
600,4,Fall,Empty
600,6,Spring,Empty
600,0,Spring,Empty
600,2,Summer,Empty
600,6,Fall,Empty
600,1,Spring,Empty
600,0,Fall,Empty
600,1,Winter,Empty
600,2,Spring,Empty
600,1,Fall,Empty
600,2,Winter,Empty
600,3,Spring,Empty
600,2,Fall,Empty
600,3,Winter,Empty
600,4,Spring,Empty
600,1,Fall,Empty
600,3,Fall,Empty
600,4,Winter,Empty
600,4,Fall,Empty
600,6,Winter,Empty
600,0,Winter,Empty
600,1,Winter,Empty
600,1,Other,Empty
600,2,Winter,Empty
600,3,Winter,Empty
600,4,Winter,Empty
600,4,Fall,Empty
600,0,Other,Empty
600,4,Fall,Empty
600,3,Spring,Empty
600,5,Spring,Empty
600,2,Spring,Empty
600,1,Spring,Empty
630,2,Spring,Empty
630,4,Summer,Empty
630,1,Other,Empty
630,3,Other,Empty
630,1,Fall,Empty
630,3,Spring,Empty
630,0,Fall,Empty
630,2,Fall,Empty
630,4,Spring,Empty
630,3,Fall,Empty
630,5,Spring,Empty
630,4,Fall,Empty
630,6,Spring,Empty
630,1,Summer,Empty
630,0,Spring,Empty
630,2,Summer,Empty
630,3,Summer,Empty
630,1,Spring,Empty
630,3,Summer,Empty
630,0,Fall,Empty
630,1,Winter,Empty
630,2,Spring,Empty
630,1,Fall,Empty
630,2,Winter,Empty
630,3,Spring,Empty
630,2,Fall,Empty
630,3,Winter,Empty
630,4,Spring,Empty
630,3,Fall,Empty
630,4,Winter,Empty
630,2,Fall,Empty
630,4,Fall,Empty
630,5,Winter,Empty
630,1,Summer,Empty
630,0,Other,Empty
630,6,Winter,Empty
630,0,Other,Empty
630,0,Winter,Empty
630,1,Other,Empty
630,0,Winter,Empty
630,1,Winter,Empty
630,2,Other,Empty
630,4,Summer,Empty
630,1,Fall,Empty
630,2,Winter,Empty
630,0,Spring,Empty
630,3,Summer,Empty
630,5,Summer,Empty
630,3,Winter,Empty
630,6,Summer,Empty
630,4,Winter,Empty
630,0,Summer,Empty
630,4,Winter,Empty
630,3,Spring,Empty
630,0,Summer,Empty
630,2,Summer,Empty
630,3,Other,Empty
630,1,Fall,Empty
630,3,Spring,Empty
630,2,Summer,Empty
630,4,Summer,Empty
630,5,Summer,Empty
630,4,Summer,Empty
630,6,Summer,Empty
630,4,Fall,Empty
630,1,Summer,Empty
630,0,Summer,Empty
630,1,Other,Empty
630,1,Fall,Empty
630,3,Summer,Empty
630,0,Fall,Empty
630,2,Fall,Empty
630,2,Summer,Empty
630,4,Summer,Empty
630,3,Summer,Empty
630,1,Spring,Empty
630,6,Summer,Empty
700,0,Winter,Empty
700,1,Winter,Empty
700,2,Spring,Empty
700,3,Other,Empty
700,1,Fall,Empty
700,1,Winter,Empty
700,2,Winter,Empty
700,3,Spring,Empty
700,3,Summer,Empty
700,5,Summer,Empty
700,2,Other,Empty
700,4,Other,Empty
700,4,Fall,Empty
700,0,Fall,Empty
700,2,Fall,Empty
700,2,Winter,Empty
700,1,Spring,Empty
700,4,Spring,Empty
700,1,Fall,Empty
700,3,Fall,Empty
700,3,Winter,Empty
700,4,Winter,Empty
700,0,Spring,Empty
700,5,Spring,Empty
700,0,Summer,Empty
700,2,Fall,Empty
700,4,Fall,Empty
700,4,Winter,Empty
700,1,Spring,Empty
700,3,Spring,Empty
700,6,Spring,Empty
700,1,Summer,Empty
700,2,Summer,Empty
700,0,Other,Empty
700,0,Fall,Empty
700,5,Fall,Empty
700,2,Winter,Empty
700,2,Spring,Empty
700,0,Spring,Empty
700,2,Summer,Empty
700,1,Fall,Empty
700,4,Fall,Empty
700,6,Fall,Empty
700,0,Winter,Empty
700,3,Spring,Empty
700,1,Spring,'Not Busy'
700,2,Fall,Empty
700,0,Fall,Empty
700,4,Winter,Empty
700,0,Winter,Empty
700,1,Winter,Empty
700,4,Spring,Empty
700,2,Spring,Empty
700,2,Summer,Empty
700,4,Summer,Empty
700,3,Other,Empty
700,3,Fall,Empty
700,1,Fall,Empty
700,1,Winter,Empty
700,2,Winter,Empty
700,0,Spring,Empty
700,3,Spring,'Not Busy'
700,5,Summer,Empty
700,2,Other,Empty
700,4,Other,Empty
700,4,Fall,Empty
700,0,Fall,Empty
700,2,Fall,Empty
700,2,Winter,Empty
700,3,Winter,Empty
700,1,Spring,Empty
700,4,Spring,Empty
700,6,Summer,Empty
700,0,Summer,Empty
700,1,Fall,Empty
700,3,Fall,Empty
700,3,Winter,Empty
700,4,Winter,Empty
700,0,Spring,Empty
700,2,Spring,Empty
700,0,Summer,Empty
700,1,Summer,Empty
700,4,Fall,Empty
700,2,Fall,Empty
700,4,Fall,Empty
700,1,Winter,Empty
700,4,Winter,Empty
700,5,Winter,Empty
700,1,Spring,Empty
700,3,Spring,Empty
700,1,Summer,Empty
700,2,Summer,Empty
700,3,Fall,Empty
700,2,Winter,Empty
700,6,Winter,Empty
700,2,Spring,Empty
700,0,Other,Empty
700,2,Summer,Empty
700,1,Other,Empty
700,1,Fall,Empty
700,4,Fall,Empty
700,3,Winter,Empty
700,0,Winter,Empty
700,3,Spring,Empty
700,1,Other,Empty
700,3,Summer,Empty
700,4,Summer,Empty
700,0,Fall,Empty
700,2,Fall,Empty
700,0,Other,Empty
700,4,Winter,Empty
700,0,Winter,Empty
700,1,Winter,Empty
700,4,Spring,Empty
700,2,Other,Empty
700,2,Summer,Empty
700,4,Summer,Empty
700,1,Fall,Empty
700,1,Other,Empty
700,1,Winter,Empty
700,2,Winter,Empty
700,3,Other,Empty
700,5,Summer,Empty
700,4,Other,Empty
700,4,Fall,Empty
700,0,Fall,Empty
700,2,Winter,Empty
700,3,Winter,'Not Busy'
700,1,Spring,Empty
700,4,Other,Empty
700,4,Summer,Empty
700,6,Summer,Empty
700,0,Other,Empty
700,3,Fall,Empty
700,1,Fall,Empty
700,3,Winter,Empty
700,4,Winter,Empty
700,0,Spring,Empty
700,2,Spring,Empty
700,0,Summer,Empty
700,2,Fall,Empty
700,1,Winter,Empty
700,4,Winter,Empty
700,1,Spring,Empty
700,1,Summer,Empty
700,2,Other,Empty
700,0,Fall,Empty
700,3,Fall,Empty
700,2,Winter,Empty
700,4,Spring,Empty
700,0,Summer,Empty
700,0,Summer,Empty
700,3,Other,Empty
700,1,Other,Empty
700,1,Fall,Empty
700,4,Fall,Empty
700,3,Winter,Empty
700,0,Other,Empty
700,1,Summer,Empty
700,1,Summer,Empty
700,3,Summer,Empty
700,0,Fall,Empty
700,2,Other,Empty
700,2,Fall,Empty
700,0,Other,Empty
700,2,Summer,Empty
700,2,Summer,Empty
700,4,Summer,Empty
700,3,Other,Empty
700,3,Fall,Empty
700,1,Winter,Empty
700,3,Summer,Empty
700,3,Summer,Empty
700,5,Summer,Empty
700,2,Fall,Empty
700,4,Other,Empty
700,4,Fall,Empty
700,0,Fall,Empty
700,2,Other,Empty
700,2,Winter,Empty
700,3,Other,Empty
700,1,Spring,Empty
700,4,Summer,Empty
700,6,Summer,Empty
700,3,Winter,Empty
700,4,Other,Empty
700,0,Spring,Empty
700,0,Summer,Empty
700,1,Other,Empty
700,4,Fall,Empty
700,2,Fall,Empty
700,1,Winter,Empty
700,4,Winter,Empty
700,1,Spring,Empty
700,3,Spring,Empty
700,1,Summer,Empty
700,2,Other,Empty
700,0,Fall,Empty
700,2,Winter,Empty
700,2,Spring,Empty
700,4,Spring,Empty
700,0,Summer,Empty
700,0,Summer,Empty
700,2,Summer,Empty
700,3,Other,Empty
700,1,Other,Empty
700,1,Fall,Empty
700,3,Winter,Empty
700,0,Other,Empty
700,3,Spring,Empty
700,1,Summer,Empty
700,3,Summer,Empty
700,0,Fall,Empty
700,2,Other,Empty
700,2,Fall,Empty
700,0,Other,Empty
700,4,Winter,Empty
700,0,Winter,Empty
700,1,Spring,Empty
700,4,Spring,Empty
700,2,Summer,Empty
700,4,Summer,Empty
700,1,Fall,Empty
700,3,Other,Empty
700,3,Fall,Empty
700,2,Spring,Empty
700,3,Summer,Empty
700,2,Fall,Empty
700,4,Fall,Empty
700,0,Fall,Empty
700,2,Other,Empty
700,3,Spring,Empty
700,1,Spring,Empty
700,4,Summer,Empty
730,0,Winter,Empty
730,1,Winter,Empty
730,4,Spring,Empty
730,2,Spring,Empty
730,2,Summer,Empty
730,4,Summer,'Not Busy'
730,1,Other,Empty
730,3,Other,Empty
730,3,Fall,Empty
730,1,Fall,'Not Busy'
730,1,Winter,Empty
730,2,Winter,Empty
730,0,Spring,'Not Busy'
730,3,Spring,Empty
730,3,Summer,Empty
730,5,Summer,Empty
730,2,Other,Empty
730,4,Other,Empty
730,4,Fall,Empty
730,0,Fall,Empty
730,2,Fall,'Not Busy'
730,2,Winter,Empty
730,3,Winter,Empty
730,1,Spring,Empty
730,4,Spring,'Not Busy'
730,6,Summer,Empty
730,3,Other,Empty
730,1,Fall,Empty
730,3,Fall,Empty
730,0,Winter,Empty
730,3,Winter,Empty
730,4,Winter,Empty
730,0,Spring,Empty
730,2,Spring,Empty
730,5,Spring,Empty
730,0,Summer,Empty
730,1,Summer,Empty
730,4,Other,Empty
730,2,Fall,Empty
730,4,Fall,'Not Busy'
730,1,Winter,Empty
730,4,Winter,Empty
730,1,Spring,'Not Busy'
730,3,Spring,Empty
730,6,Spring,Empty
730,1,Summer,'Not Busy'
730,2,Summer,Empty
730,0,Fall,Empty
730,3,Fall,Empty
730,5,Fall,Empty
730,2,Winter,Empty
730,2,Spring,Empty
730,4,Spring,Empty
730,0,Spring,'Not Busy'
730,0,Summer,Empty
730,2,Summer,Empty
730,3,Summer,Empty
730,1,Other,Empty
730,1,Fall,Empty
730,4,Fall,Empty
730,6,Fall,Empty
730,3,Winter,Empty
730,0,Winter,Empty
730,3,Spring,Empty
730,1,Spring,'Not Busy'
730,1,Summer,Empty
730,3,Summer,'Not Busy'
730,4,Summer,Empty
730,2,Other,Empty
730,2,Fall,Empty
730,5,Fall,Empty
730,0,Fall,'Not Busy'
730,4,Winter,Empty
730,0,Winter,Empty
730,1,Winter,Empty
730,4,Spring,Empty
730,2,Spring,Empty
730,2,Summer,Empty
730,4,Summer,'Not Busy'
730,5,Summer,Empty
730,3,Other,Empty
730,3,Fall,Empty
730,1,Fall,'Not Busy'
730,1,Winter,Empty
730,2,Winter,Empty
730,0,Spring,Empty
730,3,Spring,'Not Busy'
730,3,Summer,Empty
730,5,Summer,Empty
730,2,Other,Empty
730,4,Other,Empty
730,4,Fall,Empty
730,0,Fall,Empty
730,2,Fall,'Not Busy'
730,2,Winter,Empty
730,3,Winter,'Not Busy'
730,1,Spring,Empty
730,4,Spring,'Not Busy'
730,4,Summer,Empty
730,6,Summer,Empty
730,0,Summer,Empty
730,3,Other,Empty
730,1,Fall,Empty
730,3,Fall,'Not Busy'
730,0,Winter,Empty
730,3,Winter,Empty
730,4,Winter,'Not Busy'
730,0,Spring,Empty
730,2,Spring,Empty
730,5,Summer,Empty
730,0,Summer,'Not Busy'
730,1,Summer,Empty
730,4,Fall,Empty
730,2,Fall,Empty
730,4,Fall,'Not Busy'
730,1,Winter,Empty
730,4,Winter,Empty
730,5,Winter,Empty
730,1,Spring,Empty
730,3,Spring,Empty
730,1,Summer,'Not Busy'
730,2,Summer,Empty
730,0,Other,'Not Busy'
730,0,Fall,Empty
730,3,Fall,Empty
730,2,Winter,Empty
730,6,Winter,Empty
730,2,Spring,Empty
730,4,Spring,Empty
730,0,Other,Empty
730,0,Summer,Empty
730,2,Summer,Empty
730,3,Summer,Empty
730,1,Other,Empty
730,1,Fall,Empty
730,4,Fall,Empty
730,3,Winter,Empty
730,0,Winter,'Not Busy'
730,3,Spring,'Not Busy'
730,1,Other,Empty
730,1,Summer,Empty
730,3,Summer,Empty
730,4,Summer,Empty
730,0,Fall,Empty
730,2,Other,Empty
730,2,Fall,Empty
730,0,Other,Empty
730,4,Winter,Empty
730,0,Winter,Empty
730,1,Winter,Empty
730,4,Spring,Empty
730,2,Other,Empty
730,2,Summer,Empty
730,4,Summer,'Not Busy'
730,5,Summer,Empty
730,1,Fall,Empty
730,3,Other,Empty
730,3,Fall,Empty
730,1,Other,Empty
730,1,Winter,Empty
730,2,Winter,'Not Busy'
730,0,Spring,Empty
730,3,Other,Empty
730,3,Summer,Empty
730,5,Summer,Empty
730,2,Fall,Empty
730,4,Other,Empty
730,4,Fall,Empty
730,0,Fall,Empty
730,2,Other,Empty
730,2,Winter,Empty
730,3,Winter,'Not Busy'
730,1,Spring,Empty
730,4,Other,Empty
730,4,Summer,Empty
730,6,Summer,Empty
730,0,Other,Empty
730,3,Fall,Empty
730,1,Fall,Empty
730,3,Winter,Empty
730,4,Winter,'Not Busy'
730,0,Spring,Empty
730,2,Spring,Empty
730,0,Summer,'Not Busy'
730,1,Other,Empty
730,4,Fall,Empty
730,2,Fall,Empty
730,1,Winter,Empty
730,4,Winter,Empty
730,1,Spring,Empty
730,3,Spring,Empty
730,1,Summer,'Not Busy'
730,2,Other,Empty
730,0,Other,Empty
730,0,Fall,Empty
730,3,Fall,Empty
730,2,Winter,Empty
730,2,Spring,Empty
730,4,Spring,Empty
730,0,Summer,Empty
730,0,Summer,Empty
730,2,Summer,Empty
730,3,Other,Empty
730,1,Other,Empty
730,1,Fall,Empty
730,4,Fall,Empty
730,3,Winter,Empty
730,0,Other,Empty
730,3,Spring,Empty
730,1,Summer,Empty
730,1,Summer,Empty
730,3,Summer,Empty
730,4,Other,Empty
730,0,Fall,Empty
730,2,Other,Empty
730,2,Fall,Empty
730,0,Other,Empty
730,4,Winter,Empty
730,0,Winter,Empty
730,4,Spring,Empty
730,2,Summer,Empty
730,2,Summer,Empty
730,4,Summer,'Not Busy'
730,1,Fall,Empty
730,3,Other,Empty
730,3,Fall,Empty
730,1,Other,Empty
730,1,Winter,'Not Busy'
730,2,Other,Empty
730,0,Spring,Empty
730,3,Summer,Empty
730,3,Summer,Empty
730,5,Summer,Empty
730,2,Fall,Empty
730,4,Other,Empty
730,4,Fall,Empty
730,0,Fall,Empty
730,2,Other,Empty
730,2,Winter,Empty
730,3,Other,Empty
730,1,Spring,Empty
730,4,Summer,Empty
730,4,Summer,Empty
730,6,Summer,Empty
730,0,Other,Empty
730,3,Fall,Empty
730,1,Fall,'Not Busy'
730,0,Winter,Empty
730,3,Winter,Empty
730,4,Other,Empty
730,2,Spring,Empty
730,0,Summer,'Not Busy'
730,1,Other,Empty
730,4,Fall,Empty
730,2,Fall,Empty
730,1,Winter,Empty
730,4,Winter,Empty
730,1,Spring,Empty
730,3,Spring,Empty
730,1,Summer,'Not Busy'
730,2,Other,Empty
730,5,Fall,Empty
730,0,Other,Empty
730,0,Fall,Empty
730,2,Winter,Empty
730,2,Spring,Empty
730,4,Spring,Empty
730,0,Summer,Empty
730,2,Summer,Empty
730,3,Other,Empty
730,1,Other,Empty
730,1,Fall,Empty
730,3,Winter,Empty
730,0,Other,Empty
730,3,Spring,Empty
730,1,Summer,Empty
730,1,Summer,Empty
730,3,Summer,Empty
730,4,Other,Empty
730,0,Fall,Empty
730,2,Other,Empty
730,2,Fall,Empty
730,0,Other,Empty
730,4,Winter,Empty
730,0,Winter,Empty
730,1,Spring,Empty
730,4,Spring,Empty
730,2,Summer,Empty
730,2,Summer,Empty
730,4,Summer,'Not Busy'
730,1,Fall,Empty
730,3,Other,Empty
730,3,Fall,Empty
730,1,Other,Empty
730,2,Spring,Empty
730,0,Spring,Empty
730,3,Summer,Empty
730,3,Summer,Empty
730,5,Summer,Empty
730,2,Fall,Empty
730,4,Other,Empty
730,4,Fall,Empty
730,0,Fall,Empty
730,2,Other,Empty
730,3,Spring,Empty
730,1,Spring,'Not Busy'
730,4,Summer,Empty
730,6,Summer,Empty
730,0,Other,Empty
800,0,Winter,'Not Busy'
800,1,Winter,'Not Busy'
800,4,Spring,'Not Busy'
800,2,Spring,'Moderately Busy'
800,2,Summer,'Not Busy'
800,4,Summer,'Moderately Busy'
800,5,Summer,Empty
800,1,Other,'Not Busy'
800,3,Other,'Not Busy'
800,3,Fall,'Not Busy'
800,1,Fall,'Not Busy'
800,1,Winter,'Not Busy'
800,2,Winter,'Not Busy'
800,5,Spring,Empty
800,0,Spring,'Not Busy'
800,3,Spring,'Moderately Busy'
800,3,Summer,'Not Busy'
800,5,Summer,'Not Busy'
800,2,Other,'Not Busy'
800,4,Other,'Not Busy'
800,4,Fall,'Not Busy'
800,0,Fall,'Not Busy'
800,2,Fall,'Not Busy'
800,6,Other,Empty
800,2,Winter,'Not Busy'
800,3,Winter,'Not Busy'
800,1,Spring,'Not Busy'
800,4,Spring,'Moderately Busy'
800,6,Summer,'Not Busy'
800,3,Other,'Not Busy'
800,5,Fall,Empty
800,1,Fall,'Not Busy'
800,3,Fall,'Moderately Busy'
800,0,Winter,'Not Busy'
800,3,Winter,'Not Busy'
800,4,Winter,'Not Busy'
800,0,Spring,'Not Busy'
800,2,Spring,'Not Busy'
800,5,Spring,'Not Busy'
800,0,Summer,'Not Busy'
800,1,Summer,'Not Busy'
800,4,Other,'Not Busy'
800,2,Fall,'Not Busy'
800,4,Fall,'Moderately Busy'
800,1,Winter,'Not Busy'
800,4,Winter,'Not Busy'
800,5,Winter,Empty
800,1,Spring,'Not Busy'
800,3,Spring,'Not Busy'
800,6,Spring,Empty
800,1,Summer,'Moderately Busy'
800,2,Summer,'Not Busy'
800,0,Fall,'Not Busy'
800,3,Fall,'Not Busy'
800,5,Fall,'Not Busy'
800,2,Winter,'Not Busy'
800,5,Winter,Empty
800,2,Spring,'Not Busy'
800,4,Spring,'Not Busy'
800,0,Spring,'Moderately Busy'
800,0,Summer,'Not Busy'
800,2,Summer,'Not Busy'
800,3,Summer,'Not Busy'
800,1,Other,'Not Busy'
800,1,Fall,'Not Busy'
800,4,Fall,'Not Busy'
800,6,Fall,Empty
800,3,Winter,'Not Busy'
800,0,Winter,'Not Busy'
800,3,Spring,'Not Busy'
800,5,Spring,Empty
800,1,Spring,'Moderately Busy'
800,1,Summer,'Not Busy'
800,3,Summer,'Not Busy'
800,4,Summer,'Not Busy'
800,2,Other,'Not Busy'
800,2,Fall,'Not Busy'
800,5,Fall,Empty
800,0,Fall,'Moderately Busy'
800,4,Winter,'Not Busy'
800,0,Winter,'Not Busy'
800,1,Winter,'Moderately Busy'
800,4,Spring,'Not Busy'
800,2,Spring,'Moderately Busy'
800,2,Summer,'Not Busy'
800,4,Summer,'Moderately Busy'
800,5,Summer,Empty
800,3,Other,'Not Busy'
800,3,Fall,'Not Busy'
800,1,Fall,'Moderately Busy'
800,5,Winter,Empty
800,1,Winter,'Not Busy'
800,2,Winter,'Moderately Busy'
800,5,Spring,Empty
800,0,Spring,'Not Busy'
800,3,Spring,'Moderately Busy'
800,3,Summer,'Not Busy'
800,5,Summer,'Moderately Busy'
800,2,Other,'Not Busy'
800,4,Other,'Moderately Busy'
800,4,Fall,'Not Busy'
800,0,Fall,'Not Busy'
800,2,Fall,'Moderately Busy'
800,2,Winter,'Not Busy'
800,3,Winter,'Moderately Busy'
800,1,Spring,'Not Busy'
800,4,Spring,'Moderately Busy'
800,4,Summer,'Not Busy'
800,6,Summer,'Not Busy'
800,0,Summer,'Not Busy'
800,3,Other,'Not Busy'
800,5,Other,Empty
800,5,Fall,Empty
800,1,Fall,'Not Busy'
800,3,Fall,'Moderately Busy'
800,0,Winter,'Not Busy'
800,3,Winter,'Not Busy'
800,4,Winter,'Moderately Busy'
800,0,Spring,'Not Busy'
800,2,Spring,'Not Busy'
800,5,Summer,Empty
800,0,Summer,'Moderately Busy'
800,1,Summer,'Not Busy'
800,4,Fall,'Not Busy'
800,6,Other,Empty
800,2,Fall,'Not Busy'
800,4,Fall,'Moderately Busy'
800,1,Winter,'Not Busy'
800,4,Winter,'Not Busy'
800,5,Winter,Empty
800,1,Spring,'Not Busy'
800,3,Spring,'Not Busy'
800,6,Summer,Empty
800,1,Summer,'Moderately Busy'
800,2,Summer,'Not Busy'
800,0,Other,'Not Busy'
800,0,Fall,'Not Busy'
800,3,Fall,'Not Busy'
800,2,Winter,'Not Busy'
800,5,Winter,Empty
800,6,Winter,Empty
800,2,Spring,'Not Busy'
800,4,Spring,'Not Busy'
800,0,Other,'Not Busy'
800,0,Summer,'Not Busy'
800,2,Summer,Empty
800,3,Summer,'Not Busy'
800,1,Other,Empty
800,1,Fall,'Not Busy'
800,4,Fall,'Not Busy'
800,3,Winter,'Not Busy'
800,0,Winter,'Moderately Busy'
800,3,Spring,'Not Busy'
800,5,Spring,Empty
800,1,Other,'Not Busy'
800,1,Summer,'Not Busy'
800,3,Summer,'Not Busy'
800,4,Summer,'Not Busy'
800,0,Fall,'Not Busy'
800,2,Other,Empty
800,2,Fall,'Not Busy'
800,5,Fall,Empty
800,0,Other,'Not Busy'
800,4,Winter,'Not Busy'
800,0,Winter,'Not Busy'
800,1,Winter,'Moderately Busy'
800,4,Spring,'Not Busy'
800,6,Spring,Empty
800,2,Other,'Not Busy'
800,2,Summer,'Not Busy'
800,4,Summer,'Moderately Busy'
800,5,Summer,Empty
800,1,Fall,'Not Busy'
800,3,Other,Empty
800,3,Fall,'Not Busy'
800,1,Other,'Not Busy'
800,5,Winter,Empty
800,1,Winter,'Not Busy'
800,2,Winter,'Moderately Busy'
800,5,Spring,Empty
800,0,Spring,'Not Busy'
800,3,Other,'Not Busy'
800,3,Summer,'Not Busy'
800,5,Summer,'Not Busy'
800,2,Fall,'Not Busy'
800,4,Other,Empty
800,4,Fall,'Not Busy'
800,0,Fall,'Not Busy'
800,2,Other,'Not Busy'
800,2,Winter,'Not Busy'
800,3,Winter,'Moderately Busy'
800,6,Spring,Empty
800,1,Spring,'Not Busy'
800,4,Other,'Not Busy'
800,4,Summer,'Not Busy'
800,6,Summer,'Not Busy'
800,0,Other,'Not Busy'
800,3,Fall,'Not Busy'
800,5,Fall,Empty
800,1,Fall,'Not Busy'
800,3,Other,Empty
800,3,Winter,'Not Busy'
800,4,Winter,'Not Busy'
800,0,Spring,'Not Busy'
800,2,Spring,'Not Busy'
800,5,Summer,Empty
800,0,Summer,'Moderately Busy'
800,1,Other,'Not Busy'
800,4,Fall,'Not Busy'
800,6,Fall,Empty
800,2,Fall,'Not Busy'
800,4,Other,Empty
800,1,Winter,'Not Busy'
800,4,Winter,'Not Busy'
800,5,Winter,Empty
800,1,Spring,'Not Busy'
800,3,Spring,'Not Busy'
800,1,Summer,'Moderately Busy'
800,2,Other,'Not Busy'
800,0,Other,Empty
800,0,Fall,'Not Busy'
800,3,Fall,'Not Busy'
800,2,Winter,'Not Busy'
800,2,Spring,'Not Busy'
800,4,Spring,'Not Busy'
800,0,Summer,'Not Busy'
800,0,Summer,'Not Busy'
800,2,Summer,'Not Busy'
800,3,Other,'Not Busy'
800,1,Other,'Moderately Busy'
800,1,Fall,'Not Busy'
800,4,Fall,'Not Busy'
800,3,Winter,'Not Busy'
800,0,Other,'Not Busy'
800,3,Spring,'Not Busy'
800,5,Spring,Empty
800,1,Summer,'Not Busy'
800,1,Summer,'Not Busy'
800,3,Summer,'Not Busy'
800,4,Other,'Not Busy'
800,0,Fall,'Not Busy'
800,2,Other,'Not Busy'
800,2,Fall,'Not Busy'
800,5,Fall,Empty
800,0,Other,'Not Busy'
800,4,Winter,'Not Busy'
800,0,Winter,'Not Busy'
800,4,Spring,'Not Busy'
800,2,Summer,'Not Busy'
800,2,Summer,'Not Busy'
800,4,Summer,'Moderately Busy'
800,5,Other,Empty
800,1,Fall,'Not Busy'
800,3,Other,'Moderately Busy'
800,3,Fall,'Not Busy'
800,1,Other,'Not Busy'
800,5,Winter,Empty
800,1,Winter,'Not Busy'
800,2,Other,'Not Busy'
800,5,Spring,Empty
800,0,Spring,'Not Busy'
800,3,Summer,'Not Busy'
800,3,Summer,'Not Busy'
800,5,Summer,'Not Busy'
800,6,Other,Empty
800,2,Fall,'Not Busy'
800,4,Other,'Not Busy'
800,4,Fall,'Not Busy'
800,0,Fall,'Not Busy'
800,2,Other,'Not Busy'
800,2,Winter,'Not Busy'
800,3,Other,'Not Busy'
800,1,Spring,'Not Busy'
800,4,Summer,'Not Busy'
800,4,Summer,'Not Busy'
800,6,Summer,'Not Busy'
800,0,Other,'Not Busy'
800,3,Fall,'Not Busy'
800,5,Fall,Empty
800,1,Fall,'Not Busy'
800,0,Winter,'Not Busy'
800,3,Winter,'Not Busy'
800,4,Other,'Not Busy'
800,2,Spring,'Not Busy'
800,5,Summer,Empty
800,5,Summer,Empty
800,0,Summer,'Moderately Busy'
800,1,Other,'Not Busy'
800,4,Fall,'Not Busy'
800,6,Other,Empty
800,2,Fall,'Not Busy'
800,1,Winter,'Not Busy'
800,4,Winter,'Not Busy'
800,1,Spring,'Not Busy'
800,3,Spring,'Not Busy'
800,6,Summer,Empty
800,1,Summer,'Moderately Busy'
800,2,Other,'Not Busy'
800,5,Fall,Empty
800,0,Other,'Moderately Busy'
800,0,Fall,'Not Busy'
800,3,Fall,Empty
800,2,Winter,'Not Busy'
800,5,Winter,Empty
800,2,Spring,'Not Busy'
800,4,Spring,'Not Busy'
800,0,Summer,'Not Busy'
800,0,Summer,'Not Busy'
800,2,Summer,'Not Busy'
800,3,Other,'Not Busy'
800,1,Other,'Moderately Busy'
800,1,Fall,'Not Busy'
800,3,Winter,'Not Busy'
800,0,Other,'Not Busy'
800,3,Spring,'Not Busy'
800,5,Spring,Empty
800,1,Summer,'Not Busy'
800,1,Summer,'Not Busy'
800,3,Summer,'Not Busy'
800,4,Other,'Not Busy'
800,0,Fall,'Not Busy'
800,2,Other,'Moderately Busy'
800,2,Fall,'Not Busy'
800,0,Other,Empty
800,4,Winter,'Not Busy'
