Year,Month,Day,Time,Total,Quarter,Quarter Progress
2015.0,7.0,1.0,830,109,Summer,0.5370370370370371
2015.0,7.0,1.0,900,75,Summer,0.5370370370370371
2015.0,7.0,1.0,930,55,Summer,0.5370370370370371
2015.0,7.0,1.0,1000,45,Summer,0.5370370370370371
2015.0,7.0,1.0,1030,48,Summer,0.5370370370370371
2015.0,7.0,1.0,1100,31,Summer,0.5370370370370371
2015.0,7.0,1.0,1130,34,Summer,0.5370370370370371
2015.0,7.0,1.0,1200,57,Summer,0.5370370370370371
2015.0,7.0,1.0,1230,84,Summer,0.5370370370370371
2015.0,7.0,1.0,1300,89,Summer,0.5370370370370371
2015.0,7.0,1.0,1330,57,Summer,0.5370370370370371
2015.0,7.0,1.0,1400,58,Summer,0.5370370370370371
2015.0,7.0,1.0,1430,55,Summer,0.5370370370370371
2015.0,7.0,1.0,1500,39,Summer,0.5370370370370371
2015.0,7.0,1.0,1530,29,Summer,0.5370370370370371
2015.0,7.0,1.0,1600,27,Summer,0.5370370370370371
2015.0,7.0,1.0,1630,46,Summer,0.5370370370370371
2015.0,7.0,1.0,1700,23,Summer,0.5370370370370371
2015.0,7.0,1.0,1730,27,Summer,0.5370370370370371
2015.0,7.0,1.0,1800,23,Summer,0.5370370370370371
2015.0,7.0,1.0,1830,8,Summer,0.5370370370370371
2015.0,7.0,1.0,1900,14,Summer,0.5370370370370371
2015.0,7.0,1.0,1930,15,Summer,0.5370370370370371
2015.0,7.0,1.0,2000,9,Summer,0.5370370370370371
2015.0,7.0,1.0,2030,8,Summer,0.5370370370370371
2015.0,7.0,1.0,2100,5,Summer,0.5370370370370371
2015.0,7.0,1.0,2130,2,Summer,0.5370370370370371
2015.0,7.0,2.0,700,2,Summer,0.5555555555555556
2015.0,7.0,2.0,730,8,Summer,0.5555555555555556
2015.0,7.0,2.0,800,33,Summer,0.5555555555555556
2015.0,7.0,2.0,830,113,Summer,0.5555555555555556
2015.0,7.0,2.0,900,94,Summer,0.5555555555555556
2015.0,7.0,2.0,930,63,Summer,0.5555555555555556
2015.0,7.0,2.0,1000,43,Summer,0.5555555555555556
2015.0,7.0,2.0,1030,23,Summer,0.5555555555555556
2015.0,7.0,2.0,1100,31,Summer,0.5555555555555556
2015.0,7.0,2.0,1130,42,Summer,0.5555555555555556
2015.0,7.0,2.0,1200,87,Summer,0.5555555555555556
2015.0,7.0,2.0,1230,93,Summer,0.5555555555555556
2015.0,7.0,2.0,1300,75,Summer,0.5555555555555556
2015.0,7.0,2.0,1330,69,Summer,0.5555555555555556
2015.0,7.0,2.0,1400,55,Summer,0.5555555555555556
2015.0,7.0,2.0,1430,43,Summer,0.5555555555555556
2015.0,7.0,2.0,1500,34,Summer,0.5555555555555556
2015.0,7.0,2.0,1530,38,Summer,0.5555555555555556
2015.0,7.0,2.0,1600,37,Summer,0.5555555555555556
2015.0,7.0,2.0,1630,37,Summer,0.5555555555555556
2015.0,7.0,2.0,1700,20,Summer,0.5555555555555556
2015.0,7.0,2.0,1730,19,Summer,0.5555555555555556
2015.0,7.0,2.0,1800,18,Summer,0.5555555555555556
2015.0,7.0,2.0,1830,26,Summer,0.5555555555555556
2015.0,7.0,2.0,1900,13,Summer,0.5555555555555556
2015.0,7.0,2.0,1930,13,Summer,0.5555555555555556
2015.0,7.0,2.0,2000,9,Summer,0.5555555555555556
2015.0,7.0,2.0,2030,3,Summer,0.5555555555555556
2015.0,7.0,2.0,2100,8,Summer,0.5555555555555556
2015.0,7.0,2.0,2130,2,Summer,0.5555555555555556
2015.0,7.0,3.0,700,2,Summer,0.5740740740740741
2015.0,7.0,3.0,730,10,Summer,0.5740740740740741
2015.0,7.0,3.0,800,27,Summer,0.5740740740740741
2015.0,7.0,3.0,830,110,Summer,0.5740740740740741
2015.0,7.0,3.0,900,81,Summer,0.5740740740740741
2015.0,7.0,3.0,930,51,Summer,0.5740740740740741
2015.0,7.0,3.0,1000,42,Summer,0.5740740740740741
2015.0,7.0,3.0,1030,27,Summer,0.5740740740740741
2015.0,7.0,3.0,1100,25,Summer,0.5740740740740741
2015.0,7.0,3.0,1130,46,Summer,0.5740740740740741
2015.0,7.0,3.0,1200,61,Summer,0.5740740740740741
2015.0,7.0,3.0,1230,61,Summer,0.5740740740740741
2015.0,7.0,3.0,1300,66,Summer,0.5740740740740741
2015.0,7.0,3.0,1330,63,Summer,0.5740740740740741
2015.0,7.0,3.0,1400,61,Summer,0.5740740740740741
2015.0,7.0,3.0,1430,52,Summer,0.5740740740740741
2015.0,7.0,3.0,1500,52,Summer,0.5740740740740741
2015.0,7.0,3.0,1530,31,Summer,0.5740740740740741
2015.0,7.0,3.0,1600,27,Summer,0.5740740740740741
2015.0,7.0,3.0,1630,31,Summer,0.5740740740740741
2015.0,7.0,3.0,1700,34,Summer,0.5740740740740741
2015.0,7.0,3.0,1730,25,Summer,0.5740740740740741
2015.0,7.0,3.0,1800,22,Summer,0.5740740740740741
2015.0,7.0,3.0,1830,15,Summer,0.5740740740740741
2015.0,7.0,3.0,1900,7,Summer,0.5740740740740741
2015.0,7.0,3.0,1930,11,Summer,0.5740740740740741
2015.0,7.0,3.0,2000,11,Summer,0.5740740740740741
2015.0,7.0,3.0,2030,12,Summer,0.5740740740740741
2015.0,7.0,3.0,2100,8,Summer,0.5740740740740741
2015.0,7.0,3.0,2130,1,Summer,0.5740740740740741
2015.0,7.0,4.0,700,1,Summer,0.5925925925925926
2015.0,7.0,4.0,730,8,Summer,0.5925925925925926
2015.0,7.0,4.0,800,38,Summer,0.5925925925925926
2015.0,7.0,4.0,830,114,Summer,0.5925925925925926
2015.0,7.0,4.0,900,82,Summer,0.5925925925925926
2015.0,7.0,4.0,930,48,Summer,0.5925925925925926
2015.0,7.0,4.0,1000,37,Summer,0.5925925925925926
2015.0,7.0,4.0,1030,89,Summer,0.5925925925925926
2015.0,7.0,4.0,1100,52,Summer,0.5925925925925926
2015.0,7.0,4.0,1130,30,Summer,0.5925925925925926
2015.0,7.0,4.0,1200,49,Summer,0.5925925925925926
2015.0,7.0,4.0,1230,81,Summer,0.5925925925925926
2015.0,7.0,4.0,1300,75,Summer,0.5925925925925926
2015.0,7.0,4.0,1330,56,Summer,0.5925925925925926
2015.0,7.0,4.0,1400,31,Summer,0.5925925925925926
2015.0,7.0,4.0,1430,46,Summer,0.5925925925925926
2015.0,7.0,4.0,1500,44,Summer,0.5925925925925926
2015.0,7.0,4.0,1530,20,Summer,0.5925925925925926
2015.0,7.0,4.0,1600,20,Summer,0.5925925925925926
2015.0,7.0,4.0,1630,17,Summer,0.5925925925925926
2015.0,7.0,5.0,800,2,Summer,0.6111111111111112
2015.0,7.0,5.0,830,5,Summer,0.6111111111111112
2015.0,7.0,5.0,900,4,Summer,0.6111111111111112
2015.0,7.0,5.0,930,9,Summer,0.6111111111111112
2015.0,7.0,5.0,1000,11,Summer,0.6111111111111112
2015.0,7.0,5.0,1030,15,Summer,0.6111111111111112
2015.0,7.0,5.0,1100,14,Summer,0.6111111111111112
2015.0,7.0,5.0,1130,8,Summer,0.6111111111111112
2015.0,7.0,5.0,1200,14,Summer,0.6111111111111112
2015.0,7.0,5.0,1230,16,Summer,0.6111111111111112
2015.0,7.0,5.0,1300,17,Summer,0.6111111111111112
2015.0,7.0,5.0,1330,11,Summer,0.6111111111111112
2015.0,7.0,5.0,1400,15,Summer,0.6111111111111112
2015.0,7.0,5.0,1430,10,Summer,0.6111111111111112
2015.0,7.0,5.0,1500,13,Summer,0.6111111111111112
2015.0,7.0,5.0,1530,15,Summer,0.6111111111111112
2015.0,7.0,5.0,1600,10,Summer,0.6111111111111112
2015.0,7.0,5.0,1630,5,Summer,0.6111111111111112
2015.0,7.0,6.0,800,1,Summer,0.6296296296296297
2015.0,7.0,6.0,930,7,Summer,0.6296296296296297
2015.0,7.0,6.0,1000,13,Summer,0.6296296296296297
2015.0,7.0,6.0,1030,15,Summer,0.6296296296296297
2015.0,7.0,6.0,1100,14,Summer,0.6296296296296297
2015.0,7.0,6.0,1130,11,Summer,0.6296296296296297
2015.0,7.0,6.0,1200,13,Summer,0.6296296296296297
2015.0,7.0,6.0,1230,24,Summer,0.6296296296296297
2015.0,7.0,6.0,1300,23,Summer,0.6296296296296297
2015.0,7.0,6.0,1330,29,Summer,0.6296296296296297
2015.0,7.0,6.0,1400,16,Summer,0.6296296296296297
2015.0,7.0,6.0,1430,16,Summer,0.6296296296296297
2015.0,7.0,6.0,1500,12,Summer,0.6296296296296297
2015.0,7.0,6.0,1530,18,Summer,0.6296296296296297
2015.0,7.0,6.0,1600,8,Summer,0.6296296296296297
2015.0,7.0,6.0,1630,17,Summer,0.6296296296296297
2015.0,7.0,6.0,1700,8,Summer,0.6296296296296297
2015.0,7.0,6.0,1730,3,Summer,0.6296296296296297
2015.0,7.0,0.0,700,1,Summer,0.6481481481481481
2015.0,7.0,0.0,800,19,Summer,0.6481481481481481
2015.0,7.0,0.0,830,119,Summer,0.6481481481481481
2015.0,7.0,0.0,900,75,Summer,0.6481481481481481
2015.0,7.0,0.0,930,51,Summer,0.6481481481481481
2015.0,7.0,0.0,1000,68,Summer,0.6481481481481481
2015.0,7.0,0.0,1030,37,Summer,0.6481481481481481
2015.0,7.0,0.0,1100,44,Summer,0.6481481481481481
2015.0,7.0,0.0,1130,43,Summer,0.6481481481481481
2015.0,7.0,0.0,1200,79,Summer,0.6481481481481481
2015.0,7.0,0.0,1230,67,Summer,0.6481481481481481
2015.0,7.0,0.0,1300,60,Summer,0.6481481481481481
2015.0,7.0,0.0,1330,60,Summer,0.6481481481481481
2015.0,7.0,0.0,1400,75,Summer,0.6481481481481481
2015.0,7.0,0.0,1430,58,Summer,0.6481481481481481
2015.0,7.0,0.0,1500,33,Summer,0.6481481481481481
2015.0,7.0,0.0,1530,35,Summer,0.6481481481481481
2015.0,7.0,0.0,1600,47,Summer,0.6481481481481481
2015.0,7.0,0.0,1630,38,Summer,0.6481481481481481
2015.0,7.0,0.0,1700,20,Summer,0.6481481481481481
2015.0,7.0,0.0,1730,24,Summer,0.6481481481481481
2015.0,7.0,0.0,1800,13,Summer,0.6481481481481481
2015.0,7.0,0.0,1830,19,Summer,0.6481481481481481
2015.0,7.0,0.0,1900,14,Summer,0.6481481481481481
2015.0,7.0,0.0,1930,15,Summer,0.6481481481481481
2015.0,7.0,0.0,2000,11,Summer,0.6481481481481481
2015.0,7.0,0.0,2030,11,Summer,0.6481481481481481
2015.0,7.0,0.0,2100,5,Summer,0.6481481481481481
2015.0,7.0,0.0,2130,3,Summer,0.6481481481481481
2015.0,7.0,1.0,730,8,Summer,0.6666666666666666
2015.0,7.0,1.0,800,36,Summer,0.6666666666666666
2015.0,7.0,1.0,830,109,Summer,0.6666666666666666
2015.0,7.0,1.0,900,81,Summer,0.6666666666666666
2015.0,7.0,1.0,930,69,Summer,0.6666666666666666
2015.0,7.0,1.0,1000,34,Summer,0.6666666666666666
2015.0,7.0,1.0,1030,35,Summer,0.6666666666666666
2015.0,7.0,1.0,1100,31,Summer,0.6666666666666666
2015.0,7.0,1.0,1130,39,Summer,0.6666666666666666
2015.0,7.0,1.0,1200,50,Summer,0.6666666666666666
2015.0,7.0,1.0,1230,75,Summer,0.6666666666666666
2015.0,7.0,1.0,1300,74,Summer,0.6666666666666666
2015.0,7.0,1.0,1330,47,Summer,0.6666666666666666
2015.0,7.0,1.0,1400,53,Summer,0.6666666666666666
2015.0,7.0,1.0,1430,55,Summer,0.6666666666666666
2015.0,7.0,1.0,1500,42,Summer,0.6666666666666666
2015.0,7.0,1.0,1530,44,Summer,0.6666666666666666
2015.0,7.0,1.0,1600,27,Summer,0.6666666666666666
2015.0,7.0,1.0,1630,30,Summer,0.6666666666666666
2015.0,7.0,1.0,1700,17,Summer,0.6666666666666666
2015.0,7.0,1.0,1730,19,Summer,0.6666666666666666
2015.0,7.0,1.0,1800,27,Summer,0.6666666666666666
2015.0,7.0,1.0,1830,22,Summer,0.6666666666666666
2015.0,7.0,1.0,1900,12,Summer,0.6666666666666666
2015.0,7.0,1.0,1930,5,Summer,0.6666666666666666
2015.0,7.0,1.0,2000,12,Summer,0.6666666666666666
2015.0,7.0,1.0,2030,5,Summer,0.6666666666666666
2015.0,7.0,1.0,2100,2,Summer,0.6666666666666666
2015.0,7.0,1.0,2130,1,Summer,0.6666666666666666
2015.0,7.0,2.0,700,2,Summer,0.6851851851851852
2015.0,7.0,2.0,730,10,Summer,0.6851851851851852
2015.0,7.0,2.0,800,27,Summer,0.6851851851851852
2015.0,7.0,2.0,830,142,Summer,0.6851851851851852
2015.0,7.0,2.0,900,80,Summer,0.6851851851851852
2015.0,7.0,2.0,930,59,Summer,0.6851851851851852
2015.0,7.0,2.0,1000,35,Summer,0.6851851851851852
2015.0,7.0,2.0,1030,34,Summer,0.6851851851851852
2015.0,7.0,2.0,1100,46,Summer,0.6851851851851852
2015.0,7.0,2.0,1130,56,Summer,0.6851851851851852
2015.0,7.0,2.0,1200,50,Summer,0.6851851851851852
2015.0,7.0,2.0,1230,73,Summer,0.6851851851851852
2015.0,7.0,2.0,1300,77,Summer,0.6851851851851852
2015.0,7.0,2.0,1330,81,Summer,0.6851851851851852
2015.0,7.0,2.0,1400,58,Summer,0.6851851851851852
2015.0,7.0,2.0,1430,41,Summer,0.6851851851851852
2015.0,7.0,2.0,1500,41,Summer,0.6851851851851852
2015.0,7.0,2.0,1530,31,Summer,0.6851851851851852
2015.0,7.0,2.0,1600,35,Summer,0.6851851851851852
2015.0,7.0,2.0,1630,26,Summer,0.6851851851851852
2015.0,7.0,2.0,1700,22,Summer,0.6851851851851852
2015.0,7.0,2.0,1730,20,Summer,0.6851851851851852
2015.0,7.0,2.0,1800,17,Summer,0.6851851851851852
2015.0,7.0,2.0,1830,22,Summer,0.6851851851851852
2015.0,7.0,2.0,1900,16,Summer,0.6851851851851852
2015.0,7.0,2.0,1930,14,Summer,0.6851851851851852
2015.0,7.0,2.0,2000,5,Summer,0.6851851851851852
2015.0,7.0,2.0,2030,5,Summer,0.6851851851851852
2015.0,7.0,2.0,2100,1,Summer,0.6851851851851852
2015.0,7.0,2.0,2130,1,Summer,0.6851851851851852
2015.0,7.0,3.0,730,12,Summer,0.7037037037037037
2015.0,7.0,3.0,800,25,Summer,0.7037037037037037
2015.0,7.0,3.0,830,104,Summer,0.7037037037037037
2015.0,7.0,3.0,900,70,Summer,0.7037037037037037
2015.0,7.0,3.0,930,56,Summer,0.7037037037037037
2015.0,7.0,3.0,1000,33,Summer,0.7037037037037037
2015.0,7.0,3.0,1030,34,Summer,0.7037037037037037
2015.0,7.0,3.0,1100,43,Summer,0.7037037037037037
2015.0,7.0,3.0,1130,48,Summer,0.7037037037037037
2015.0,7.0,3.0,1200,66,Summer,0.7037037037037037
2015.0,7.0,3.0,1230,55,Summer,0.7037037037037037
2015.0,7.0,3.0,1300,76,Summer,0.7037037037037037
2015.0,7.0,3.0,1330,52,Summer,0.7037037037037037
2015.0,7.0,3.0,1400,56,Summer,0.7037037037037037
2015.0,7.0,3.0,1430,50,Summer,0.7037037037037037
2015.0,7.0,3.0,1500,34,Summer,0.7037037037037037
2015.0,7.0,3.0,1530,33,Summer,0.7037037037037037
2015.0,7.0,3.0,1600,33,Summer,0.7037037037037037
2015.0,7.0,3.0,1630,33,Summer,0.7037037037037037
2015.0,7.0,3.0,1700,29,Summer,0.7037037037037037
2015.0,7.0,3.0,1730,28,Summer,0.7037037037037037
2015.0,7.0,3.0,1800,20,Summer,0.7037037037037037
2015.0,7.0,3.0,1830,7,Summer,0.7037037037037037
2015.0,7.0,3.0,1900,22,Summer,0.7037037037037037
2015.0,7.0,3.0,1930,11,Summer,0.7037037037037037
2015.0,7.0,3.0,2000,15,Summer,0.7037037037037037
2015.0,7.0,3.0,2030,9,Summer,0.7037037037037037
2015.0,7.0,3.0,2100,2,Summer,0.7037037037037037
2015.0,7.0,3.0,2130,2,Summer,0.7037037037037037
2015.0,7.0,4.0,700,1,Summer,0.7222222222222222
2015.0,7.0,4.0,730,8,Summer,0.7222222222222222
2015.0,7.0,4.0,800,31,Summer,0.7222222222222222
2015.0,7.0,4.0,830,83,Summer,0.7222222222222222
2015.0,7.0,4.0,900,75,Summer,0.7222222222222222
2015.0,7.0,4.0,930,52,Summer,0.7222222222222222
2015.0,7.0,4.0,1000,32,Summer,0.7222222222222222
2015.0,7.0,4.0,1030,24,Summer,0.7222222222222222
2015.0,7.0,4.0,1100,25,Summer,0.7222222222222222
2015.0,7.0,4.0,1130,41,Summer,0.7222222222222222
2015.0,7.0,4.0,1200,62,Summer,0.7222222222222222
2015.0,7.0,4.0,1230,74,Summer,0.7222222222222222
2015.0,7.0,4.0,1300,65,Summer,0.7222222222222222
2015.0,7.0,4.0,1330,57,Summer,0.7222222222222222
2015.0,7.0,4.0,1400,52,Summer,0.7222222222222222
2015.0,7.0,4.0,1430,41,Summer,0.7222222222222222
2015.0,7.0,4.0,1500,20,Summer,0.7222222222222222
2015.0,7.0,4.0,1530,24,Summer,0.7222222222222222
2015.0,7.0,4.0,1600,24,Summer,0.7222222222222222
2015.0,7.0,4.0,1630,15,Summer,0.7222222222222222
2015.0,7.0,4.0,1830,1,Summer,0.7222222222222222
2015.0,8.0,5.0,800,2,Summer,0.7407407407407407
2015.0,8.0,5.0,830,10,Summer,0.7407407407407407
2015.0,8.0,5.0,900,7,Summer,0.7407407407407407
2015.0,8.0,5.0,930,6,Summer,0.7407407407407407
2015.0,8.0,5.0,1000,12,Summer,0.7407407407407407
2015.0,8.0,5.0,1030,12,Summer,0.7407407407407407
2015.0,8.0,5.0,1100,11,Summer,0.7407407407407407
2015.0,8.0,5.0,1130,12,Summer,0.7407407407407407
2015.0,8.0,5.0,1200,8,Summer,0.7407407407407407
2015.0,8.0,5.0,1230,9,Summer,0.7407407407407407
2015.0,8.0,5.0,1300,14,Summer,0.7407407407407407
2015.0,8.0,5.0,1330,17,Summer,0.7407407407407407
2015.0,8.0,5.0,1400,10,Summer,0.7407407407407407
2015.0,8.0,5.0,1430,8,Summer,0.7407407407407407
2015.0,8.0,5.0,1500,13,Summer,0.7407407407407407
2015.0,8.0,5.0,1530,8,Summer,0.7407407407407407
2015.0,8.0,5.0,1600,8,Summer,0.7407407407407407
2015.0,8.0,5.0,1630,4,Summer,0.7407407407407407
2015.0,8.0,6.0,900,1,Summer,0.7592592592592593
2015.0,8.0,6.0,930,4,Summer,0.7592592592592593
2015.0,8.0,6.0,1000,6,Summer,0.7592592592592593
2015.0,8.0,6.0,1030,8,Summer,0.7592592592592593
2015.0,8.0,6.0,1100,6,Summer,0.7592592592592593
2015.0,8.0,6.0,1130,10,Summer,0.7592592592592593
2015.0,8.0,6.0,1200,6,Summer,0.7592592592592593
2015.0,8.0,6.0,1230,9,Summer,0.7592592592592593
2015.0,8.0,6.0,1300,9,Summer,0.7592592592592593
2015.0,8.0,6.0,1330,17,Summer,0.7592592592592593
2015.0,8.0,6.0,1400,5,Summer,0.7592592592592593
2015.0,8.0,6.0,1430,9,Summer,0.7592592592592593
2015.0,8.0,6.0,1500,9,Summer,0.7592592592592593
2015.0,8.0,6.0,1530,6,Summer,0.7592592592592593
2015.0,8.0,6.0,1600,14,Summer,0.7592592592592593
2015.0,8.0,6.0,1630,2,Summer,0.7592592592592593
2015.0,8.0,6.0,1700,2,Summer,0.7592592592592593
2015.0,8.0,6.0,1730,1,Summer,0.7592592592592593
2015.0,8.0,0.0,700,1,Summer,0.7777777777777778
2015.0,8.0,0.0,730,7,Summer,0.7777777777777778
2015.0,8.0,0.0,800,34,Summer,0.7777777777777778
2015.0,8.0,0.0,830,108,Summer,0.7777777777777778
2015.0,8.0,0.0,900,57,Summer,0.7777777777777778
2015.0,8.0,0.0,930,51,Summer,0.7777777777777778
2015.0,8.0,0.0,1000,34,Summer,0.7777777777777778
2015.0,8.0,0.0,1030,27,Summer,0.7777777777777778
2015.0,8.0,0.0,1100,30,Summer,0.7777777777777778
2015.0,8.0,0.0,1130,68,Summer,0.7777777777777778
2015.0,8.0,0.0,1200,42,Summer,0.7777777777777778
2015.0,8.0,0.0,1230,93,Summer,0.7777777777777778
2015.0,8.0,0.0,1300,64,Summer,0.7777777777777778
2015.0,8.0,0.0,1330,58,Summer,0.7777777777777778
2015.0,8.0,0.0,1400,43,Summer,0.7777777777777778
2015.0,8.0,0.0,1430,45,Summer,0.7777777777777778
2015.0,8.0,0.0,1500,35,Summer,0.7777777777777778
2015.0,8.0,0.0,1530,27,Summer,0.7777777777777778
2015.0,8.0,0.0,1600,26,Summer,0.7777777777777778
2015.0,8.0,0.0,1630,31,Summer,0.7777777777777778
2015.0,8.0,0.0,1700,17,Summer,0.7777777777777778
2015.0,8.0,0.0,1730,11,Summer,0.7777777777777778
2015.0,8.0,0.0,1800,13,Summer,0.7777777777777778
2015.0,8.0,0.0,1830,13,Summer,0.7777777777777778
2015.0,8.0,0.0,1900,6,Summer,0.7777777777777778
2015.0,8.0,0.0,1930,10,Summer,0.7777777777777778
2015.0,8.0,0.0,2000,5,Summer,0.7777777777777778
2015.0,8.0,0.0,2030,8,Summer,0.7777777777777778
2015.0,8.0,0.0,2100,1,Summer,0.7777777777777778
2015.0,8.0,0.0,2130,2,Summer,0.7777777777777778
2015.0,8.0,1.0,730,11,Summer,0.7962962962962963
2015.0,8.0,1.0,800,34,Summer,0.7962962962962963
2015.0,8.0,1.0,830,113,Summer,0.7962962962962963
2015.0,8.0,1.0,900,70,Summer,0.7962962962962963
2015.0,8.0,1.0,930,49,Summer,0.7962962962962963
2015.0,8.0,1.0,1000,50,Summer,0.7962962962962963
2015.0,8.0,1.0,1030,31,Summer,0.7962962962962963
2015.0,8.0,1.0,1100,28,Summer,0.7962962962962963
2015.0,8.0,1.0,1130,41,Summer,0.7962962962962963
2015.0,8.0,1.0,1200,61,Summer,0.7962962962962963
2015.0,8.0,1.0,1230,60,Summer,0.7962962962962963
2015.0,8.0,1.0,1300,69,Summer,0.7962962962962963
2015.0,8.0,1.0,1330,68,Summer,0.7962962962962963
2015.0,8.0,1.0,1400,50,Summer,0.7962962962962963
2015.0,8.0,1.0,1430,38,Summer,0.7962962962962963
2015.0,8.0,1.0,1500,43,Summer,0.7962962962962963
2015.0,8.0,1.0,1530,24,Summer,0.7962962962962963
2015.0,8.0,1.0,1600,21,Summer,0.7962962962962963
2015.0,8.0,1.0,1630,21,Summer,0.7962962962962963
2015.0,8.0,1.0,1700,19,Summer,0.7962962962962963
2015.0,8.0,1.0,1730,19,Summer,0.7962962962962963
2015.0,8.0,1.0,1800,14,Summer,0.7962962962962963
2015.0,8.0,1.0,1830,10,Summer,0.7962962962962963
2015.0,8.0,1.0,1900,9,Summer,0.7962962962962963
2015.0,8.0,1.0,1930,9,Summer,0.7962962962962963
2015.0,8.0,1.0,2000,3,Summer,0.7962962962962963
2015.0,8.0,1.0,2030,2,Summer,0.7962962962962963
2015.0,8.0,1.0,2100,4,Summer,0.7962962962962963
2015.0,8.0,1.0,2130,5,Summer,0.7962962962962963
2015.0,8.0,2.0,700,3,Summer,0.8148148148148148
2015.0,8.0,2.0,730,11,Summer,0.8148148148148148
2015.0,8.0,2.0,800,38,Summer,0.8148148148148148
2015.0,8.0,2.0,830,108,Summer,0.8148148148148148
2015.0,8.0,2.0,900,54,Summer,0.8148148148148148
2015.0,8.0,2.0,930,49,Summer,0.8148148148148148
2015.0,8.0,2.0,1000,43,Summer,0.8148148148148148
2015.0,8.0,2.0,1030,33,Summer,0.8148148148148148
2015.0,8.0,2.0,1100,26,Summer,0.8148148148148148
2015.0,8.0,2.0,1130,53,Summer,0.8148148148148148
2015.0,8.0,2.0,1200,59,Summer,0.8148148148148148
2015.0,8.0,2.0,1230,80,Summer,0.8148148148148148
2015.0,8.0,2.0,1300,50,Summer,0.8148148148148148
2015.0,8.0,2.0,1330,52,Summer,0.8148148148148148
2015.0,8.0,2.0,1400,54,Summer,0.8148148148148148
2015.0,8.0,2.0,1430,35,Summer,0.8148148148148148
2015.0,8.0,2.0,1500,35,Summer,0.8148148148148148
2015.0,8.0,2.0,1530,29,Summer,0.8148148148148148
2015.0,8.0,2.0,1600,32,Summer,0.8148148148148148
2015.0,8.0,2.0,1630,23,Summer,0.8148148148148148
2015.0,8.0,2.0,1700,17,Summer,0.8148148148148148
2015.0,8.0,2.0,1730,9,Summer,0.8148148148148148
2015.0,8.0,2.0,1800,14,Summer,0.8148148148148148
2015.0,8.0,2.0,1830,8,Summer,0.8148148148148148
2015.0,8.0,2.0,1900,10,Summer,0.8148148148148148
2015.0,8.0,2.0,1930,8,Summer,0.8148148148148148
2015.0,8.0,2.0,2000,10,Summer,0.8148148148148148
2015.0,8.0,2.0,2030,3,Summer,0.8148148148148148
2015.0,8.0,2.0,2100,1,Summer,0.8148148148148148
2015.0,8.0,2.0,2130,2,Summer,0.8148148148148148
2015.0,8.0,3.0,630,1,Summer,0.8333333333333334
2015.0,8.0,3.0,730,6,Summer,0.8333333333333334
2015.0,8.0,3.0,800,26,Summer,0.8333333333333334
2015.0,8.0,3.0,830,100,Summer,0.8333333333333334
2015.0,8.0,3.0,900,60,Summer,0.8333333333333334
2015.0,8.0,3.0,930,47,Summer,0.8333333333333334
2015.0,8.0,3.0,1000,42,Summer,0.8333333333333334
2015.0,8.0,3.0,1030,34,Summer,0.8333333333333334
2015.0,8.0,3.0,1100,30,Summer,0.8333333333333334
2015.0,8.0,3.0,1130,42,Summer,0.8333333333333334
2015.0,8.0,3.0,1200,40,Summer,0.8333333333333334
2015.0,8.0,3.0,1230,68,Summer,0.8333333333333334
2015.0,8.0,3.0,1300,80,Summer,0.8333333333333334
2015.0,8.0,3.0,1330,59,Summer,0.8333333333333334
2015.0,8.0,3.0,1400,52,Summer,0.8333333333333334
2015.0,8.0,3.0,1430,45,Summer,0.8333333333333334
2015.0,8.0,3.0,1500,29,Summer,0.8333333333333334
2015.0,8.0,3.0,1530,28,Summer,0.8333333333333334
2015.0,8.0,3.0,1600,21,Summer,0.8333333333333334
2015.0,8.0,3.0,1630,25,Summer,0.8333333333333334
2015.0,8.0,3.0,1700,14,Summer,0.8333333333333334
2015.0,8.0,3.0,1730,16,Summer,0.8333333333333334
2015.0,8.0,3.0,1800,17,Summer,0.8333333333333334
2015.0,8.0,3.0,1830,8,Summer,0.8333333333333334
2015.0,8.0,3.0,1900,10,Summer,0.8333333333333334
2015.0,8.0,3.0,1930,4,Summer,0.8333333333333334
2015.0,8.0,3.0,2000,1,Summer,0.8333333333333334
2015.0,8.0,3.0,2030,9,Summer,0.8333333333333334
2015.0,8.0,3.0,2100,3,Summer,0.8333333333333334
2015.0,8.0,3.0,2130,1,Summer,0.8333333333333334
2015.0,8.0,4.0,730,6,Summer,0.8518518518518519
2015.0,8.0,4.0,800,32,Summer,0.8518518518518519
2015.0,8.0,4.0,830,94,Summer,0.8518518518518519
2015.0,8.0,4.0,900,67,Summer,0.8518518518518519
2015.0,8.0,4.0,930,40,Summer,0.8518518518518519
2015.0,8.0,4.0,1000,34,Summer,0.8518518518518519
2015.0,8.0,4.0,1030,22,Summer,0.8518518518518519
2015.0,8.0,4.0,1100,35,Summer,0.8518518518518519
2015.0,8.0,4.0,1130,51,Summer,0.8518518518518519
2015.0,8.0,4.0,1200,49,Summer,0.8518518518518519
2015.0,8.0,4.0,1230,66,Summer,0.8518518518518519
2015.0,8.0,4.0,1300,59,Summer,0.8518518518518519
2015.0,8.0,4.0,1330,48,Summer,0.8518518518518519
2015.0,8.0,4.0,1400,54,Summer,0.8518518518518519
2015.0,8.0,4.0,1430,20,Summer,0.8518518518518519
2015.0,8.0,4.0,1500,26,Summer,0.8518518518518519
2015.0,8.0,4.0,1530,21,Summer,0.8518518518518519
